scenario_id,scenario_path,intersection_layout,time,time_of_day,scenario_id.1,vehicles,conflict,weather,conflict_detect_at,scenario_images_path
4381,frames_dataset/scenarios/4_ways_scenarios/scenario_4381,4 ways,10:41:48,morning,4381,4,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1RNCTEXNaF_QZYMq4YrkWXDSb7XhTWnvZ', 'frame_4.jpg': 'https://drive.google.com/uc?id=1RNxejDeBF8gtrFpKNMOoAp_SBdPyvoax', 'frame_3.jpg': 'https://drive.google.com/uc?id=1RPsDIBg2AAWh5-qgOEn3RAp70ORv3zbo', 'frame_2.jpg': 'https://drive.google.com/uc?id=1RRaQAmOHzT1l0CC_LUFPN2aWKr_HxJgh', 'frame_1.jpg': 'https://drive.google.com/uc?id=1RScY9lmcua3cg9jeirvjMn0SJ78jeeYr'}"
3385,frames_dataset/scenarios/4_ways_scenarios/scenario_3385,4 ways,10:22:46,morning,3385,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1gBCWo1_fn9zqNhU7BXWI8_iJaBMIp03c', 'frame_4.jpg': 'https://drive.google.com/uc?id=1gDSoGLtHRbg85nTp5wzXD-hJiZtbvMDd', 'frame_3.jpg': 'https://drive.google.com/uc?id=1gEA5kTpoi4J5iUqJ2CtYTFRbVeahvXkH', 'frame_2.jpg': 'https://drive.google.com/uc?id=1gFOdDhQ9ftrHcOQIQUAM6Kek9N81OKul', 'frame_1.jpg': 'https://drive.google.com/uc?id=1gHLrBitucx5wS-V9wkTKF2PwWWtt0PxD'}"
3764,frames_dataset/scenarios/4_ways_scenarios/scenario_3764,4 ways,16:19:06,afternoon,3764,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1Cahz8zfMycp4IjWBwNNjM1lxa5dXArW5', 'frame_4.jpg': 'https://drive.google.com/uc?id=1CbMpQxzmz1fv0gexDwe7RmDHtij7ui-y', 'frame_3.jpg': 'https://drive.google.com/uc?id=1CbufC5nFdEg4L59e-2LQpeFC98SN9v6D', 'frame_2.jpg': 'https://drive.google.com/uc?id=1CbzW7G_R0sFs1XWwXwc9Qj4G2OYvdasB', 'frame_1.jpg': 'https://drive.google.com/uc?id=1Cc7tjnLB4kMQV_BcGacREY3r6TJ5Le7D'}"
3022,frames_dataset/scenarios/4_ways_scenarios/scenario_3022,4 ways,13:21:00,afternoon,3022,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1_XN8vS-O9HncC4gcpUGDbKXCH6ptJhqt', 'frame_4.jpg': 'https://drive.google.com/uc?id=1_awGPJacxsIigjla43wGTcYI2HIsnuv_', 'frame_3.jpg': 'https://drive.google.com/uc?id=1_b-Z_Y55o00asP1V0VFTtBh2mUTpab2D', 'frame_2.jpg': 'https://drive.google.com/uc?id=1_jPDA3bAKxXijyJ4ZqUQz39CY8nW7QFF', 'frame_1.jpg': 'https://drive.google.com/uc?id=1_l27uFfWa0-8J4NUcOgtggUysdmV_A9g'}"
4250,frames_dataset/scenarios/4_ways_scenarios/scenario_4250,4 ways,10:00:06,morning,4250,6,yes,sunny,"north,south","{'frame_5.jpg': 'https://drive.google.com/uc?id=198vuKmzltN4ed2xVF8-0Daj65jKhfGCX', 'frame_4.jpg': 'https://drive.google.com/uc?id=19B5mmSbzGQmJIN5D13BEmr1r6IJMaYr9', 'frame_3.jpg': 'https://drive.google.com/uc?id=19CDXLKgyiSJdALJdVj3NLoq4AMrghEyK', 'frame_2.jpg': 'https://drive.google.com/uc?id=19Ca1HtPYylNHV0YqlrKw2EgiDC3OY-92', 'frame_1.jpg': 'https://drive.google.com/uc?id=19FraTrhntfoxBpvd0ICf5T9nv_-ig9VK'}"
2809,frames_dataset/scenarios/4_ways_scenarios/scenario_2809,4 ways,7:53:59,morning,2809,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1qBFP37VpmLkhrPX0lF-wa8iIl9pc-NHR', 'frame_4.jpg': 'https://drive.google.com/uc?id=1qC_QtLaCGZLfEYa5oFkyNvtYyYMayirO', 'frame_3.jpg': 'https://drive.google.com/uc?id=1qLqqL-M3sOIKfbrK9enjXHtLdNmw6JJh', 'frame_2.jpg': 'https://drive.google.com/uc?id=1qNYknuqG22jsQ2Cu-BcGeBpuTr9hs9Q_', 'frame_1.jpg': 'https://drive.google.com/uc?id=1qQJSlFjKLH2CPcFHeQwuu1GJmQguQM3x'}"
3080,frames_dataset/scenarios/4_ways_scenarios/scenario_3080,4 ways,13:21:00,afternoon,3080,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1hx_ie-Qe6r4Dougo81a5kE4jhULty47A', 'frame_4.jpg': 'https://drive.google.com/uc?id=1hxc9yDLD7Gs8iISrj7lFhcrUn2k75Lgt', 'frame_3.jpg': 'https://drive.google.com/uc?id=1i-ML0mhJRHrBUKz3iARc-K34qjIpuaFB', 'frame_2.jpg': 'https://drive.google.com/uc?id=1i1YjldJdmAVTw-ypvcMIrvTlowF3YL74', 'frame_1.jpg': 'https://drive.google.com/uc?id=1i4NhBrRxfpPeioPvMnoYz8BqGMh6ZKhY'}"
2882,frames_dataset/scenarios/4_ways_scenarios/scenario_2882,4 ways,8:19:45,morning,2882,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=18z4E9wnYQhP4u2g1PJFK0zXhCQBAHjqa', 'frame_4.jpg': 'https://drive.google.com/uc?id=18zCrJeSODifVChM2Z4tcsZfBMJluolTX', 'frame_3.jpg': 'https://drive.google.com/uc?id=193z8XeI7fvTBo5mqgcwVWeSGjasCGCmm', 'frame_2.jpg': 'https://drive.google.com/uc?id=194sejf3Bld2f_3z1f-QSMxmHGhypoNks', 'frame_1.jpg': 'https://drive.google.com/uc?id=195k79H_eUOZbdUHX865v_tBB9WtGd1ln'}"
3185,frames_dataset/scenarios/4_ways_scenarios/scenario_3185,4 ways,14:06:31,afternoon,3185,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=14SZ7f3obGIP7oudzlEZ02tsMAYmWmv8W', 'frame_4.jpg': 'https://drive.google.com/uc?id=14TT-wRaKwyPrLHqihs2KL4358bMv8VMo', 'frame_3.jpg': 'https://drive.google.com/uc?id=14UcQuFS4HP9JFPoCkj0x_ZTIIB9Dr_QL', 'frame_2.jpg': 'https://drive.google.com/uc?id=14UdUpKRTJRi4yqub9ZKZXfOcxtuy5aRp', 'frame_1.jpg': 'https://drive.google.com/uc?id=14VbuoF_7OMqN_XgtcV6EacGgq-sruvc5'}"
2695,frames_dataset/scenarios/4_ways_scenarios/scenario_2695,4 ways,7:31:03,morning,2695,3,no,sunny,-,"{'frame_5.jpg': 'https://drive.google.com/uc?id=19zDD4GYLxpIux3obaiWMjNRlZSfkQS5e', 'frame_4.jpg': 'https://drive.google.com/uc?id=19zbdl5aoNT-_ojd1PbRFxQR2X5eSwv_d', 'frame_3.jpg': 'https://drive.google.com/uc?id=1A00BDsQyxX3Ca7D-fy2JjK0fMDVoCMAP', 'frame_2.jpg': 'https://drive.google.com/uc?id=1A4VpPaHehxK6km2NoAr-g-KdL_ESU1xq', 'frame_1.jpg': 'https://drive.google.com/uc?id=1A7LZ1DBw11NyAuFhIYoZWcFEiycHVu7D'}"
3036,frames_dataset/scenarios/4_ways_scenarios/scenario_3036,4 ways,13:21:00,afternoon,3036,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1ZwEVokIYi-vClPO84-dSAk1SHHSPTwfg', 'frame_4.jpg': 'https://drive.google.com/uc?id=1Zx8WufduB7racB-jQvVprwLCiGC9X8m2', 'frame_3.jpg': 'https://drive.google.com/uc?id=1Zxi7M_E3FjbMioikoQamo41oXxstlhG7', 'frame_2.jpg': 'https://drive.google.com/uc?id=1ZyyLgV_oJsdo0E1PRX9ewDEmoHEfXJ7T', 'frame_1.jpg': 'https://drive.google.com/uc?id=1ZzuQa__PY6fr5RaxJ8ApewFvB_-h81is'}"
3645,frames_dataset/scenarios/4_ways_scenarios/scenario_3645,4 ways,15:30:29,afternoon,3645,2,yes,sunny,west,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1wU-pCOpZvjZO5m953m9RcZIjElLdayY_', 'frame_4.jpg': 'https://drive.google.com/uc?id=1wW9cufU-w1CtkqmiR1ZAMoTqiO62PTZY', 'frame_3.jpg': 'https://drive.google.com/uc?id=1wYTWn-HTHz6S2HHZHgVFtO-aNEEWda3P', 'frame_2.jpg': 'https://drive.google.com/uc?id=1w_CcIGx3TQNJtGG3uOZMDjeh3L8rwMOW', 'frame_1.jpg': 'https://drive.google.com/uc?id=1wphhE2GAqmkmL7K5dghuD8UYXC-_vcnQ'}"
6174,frames_dataset/scenarios/4_ways_scenarios/scenario_6174,4 ways,16:25:47,afternoon,6174,4,yes,cloudy,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1d9w4SJiuyvR7SZG4T-A7-6YUez2ikPs1', 'frame_4.jpg': 'https://drive.google.com/uc?id=1dAAA8IC2SN4uTZcx5Bm26CctZPV13r3d', 'frame_3.jpg': 'https://drive.google.com/uc?id=1dB6AoXbPth5Z7HvEinOTIaiU3wvRtsg8', 'frame_2.jpg': 'https://drive.google.com/uc?id=1dB6y9DzO0bqyOrGOgwhy0egvlbKzkYy2', 'frame_1.jpg': 'https://drive.google.com/uc?id=1dClCiMcfLQAQ69wWBqGIX8WTdw4987SO'}"
3107,frames_dataset/scenarios/4_ways_scenarios/scenario_3107,4 ways,13:43:01,afternoon,3107,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1mhtMxDyLgTJQHJRiWLhE_QR7v-ZIj8ln', 'frame_4.jpg': 'https://drive.google.com/uc?id=1mhvbPTVe1gpmL1tYWLFctGk-iku7aINb', 'frame_3.jpg': 'https://drive.google.com/uc?id=1mlofez9WO_CKj9IQcldxSrcosYvxtQNg', 'frame_2.jpg': 'https://drive.google.com/uc?id=1mm8dW_J6qMbpBRCCDxZMmhlxTTdGcJGG', 'frame_1.jpg': 'https://drive.google.com/uc?id=1mmM-CbmFoY8S4PUXZVhTW0P5PmbGi36-'}"
6144,frames_dataset/scenarios/4_ways_scenarios/scenario_6144,4 ways,16:18:54,afternoon,6144,2,no,cloudy,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1bCbpUqO3FXJe7Wh91wzgpCuJWW7QWhQq', 'frame_4.jpg': 'https://drive.google.com/uc?id=1bFkG0taPpBTOFEGk9-9XWNIyxSEt5XqI', 'frame_3.jpg': 'https://drive.google.com/uc?id=1bK_kRxxKtR84_NGp-E0EiPr9mK3xjj0a', 'frame_2.jpg': 'https://drive.google.com/uc?id=1bL8KQfaFr9qY0LSKd2OV1kXGzVxURBgY', 'frame_1.jpg': 'https://drive.google.com/uc?id=1bOMzotG5i5Tcab9o9m_IQYDo3dT16vh9'}"
2706,frames_dataset/scenarios/4_ways_scenarios/scenario_2706,4 ways,7:31:03,morning,2706,4,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1HC8VfUJsb2vtEXDkGine9Gorb8MZ3d3i', 'frame_4.jpg': 'https://drive.google.com/uc?id=1HC_VVwSDQSUvZTzk34jcKKSSDj263YHM', 'frame_3.jpg': 'https://drive.google.com/uc?id=1HMLtCM7SoTyxl1EVGz0X4ycNrwVMqAKG', 'frame_2.jpg': 'https://drive.google.com/uc?id=1HP5UMQ1a5Muiu_q3alq8ybUHmBfHylS_', 'frame_1.jpg': 'https://drive.google.com/uc?id=1HRPgPApLZBfkpnjQfKv6klQF3UCEh89M'}"
2924,frames_dataset/scenarios/4_ways_scenarios/scenario_2924,4 ways,8:43:49,morning,2924,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1HWAif8oGy2nf57e9KSGEeIXV-RrFyW5w', 'frame_4.jpg': 'https://drive.google.com/uc?id=1HX5tjdG6LXNyGpOggah-_QrQO3WEmcaE', 'frame_3.jpg': 'https://drive.google.com/uc?id=1Hf6kk6xtkbF-_NYTFuR2GLqlMkgh_5zP', 'frame_2.jpg': 'https://drive.google.com/uc?id=1HmL-hh5651ChM6vlp9yXID06itu9AuQQ', 'frame_1.jpg': 'https://drive.google.com/uc?id=1HrEizWTsSJ-z7YcmIjSHP-bV984vaq30'}"
3016,frames_dataset/scenarios/4_ways_scenarios/scenario_3016,4 ways,13:00:06,afternoon,3016,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1XD976poRoJOoNLkHRfgjJ2LsI9UNQtpr', 'frame_4.jpg': 'https://drive.google.com/uc?id=1XEE7HYEoNFYr0Uk87PfFgFePbEWIGakR', 'frame_3.jpg': 'https://drive.google.com/uc?id=1XEz5BLPtaSKZEwjZZPUcdN-defT7RNbF', 'frame_2.jpg': 'https://drive.google.com/uc?id=1XFyLZLVgZsMi6IqvhT9BRhNoCE_3I5Lg', 'frame_1.jpg': 'https://drive.google.com/uc?id=1XItLIekG2bESd8pP3BFhKKS6OzJLXWNH'}"
6022,frames_dataset/scenarios/4_ways_scenarios/scenario_6022,4 ways,15:31:01,afternoon,6022,2,no,cloudy,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1Mzp9yXbpEofSQXEaR2a5thHFRSURvbb1', 'frame_4.jpg': 'https://drive.google.com/uc?id=1N2L29rSGyN7VZRiSKHdR2pf28pKrPEN1', 'frame_3.jpg': 'https://drive.google.com/uc?id=1N3WNhhsQp2paQdW5Saat-u1wXE38mHrF', 'frame_2.jpg': 'https://drive.google.com/uc?id=1N5OsEuGYNdF2SpNA1fFjgvz-ntFVVWnh', 'frame_1.jpg': 'https://drive.google.com/uc?id=1N63zcNIbK5jkO7lCjOlt1gGIZfuCZblB'}"
3753,frames_dataset/scenarios/4_ways_scenarios/scenario_3753,4 ways,16:19:06,afternoon,3753,3,yes,sunny,south,"{'frame_5.jpg': 'https://drive.google.com/uc?id=18so8ntjySSy1S4MfTHgoa0vao-grWjyh', 'frame_4.jpg': 'https://drive.google.com/uc?id=18uIi6k5HbN9g_U0YKPLMp-u7y23FkWMZ', 'frame_3.jpg': 'https://drive.google.com/uc?id=18yF8qy_tZ5ANG80Iu37Bmd-VM_DQTQsJ', 'frame_2.jpg': 'https://drive.google.com/uc?id=18yFWPd3C5AanbBO9UpnvJY0n-5XWcnsh', 'frame_1.jpg': 'https://drive.google.com/uc?id=18yPRap8o0h0YvVRYCA6c1M4NXJjHHtRK'}"
4252,frames_dataset/scenarios/4_ways_scenarios/scenario_4252,4 ways,10:00:06,morning,4252,3,yes,sunny,"north,south","{'frame_5.jpg': 'https://drive.google.com/uc?id=19aaFuZnEcPlTqbJk5JmmbXogIjPuLrvy', 'frame_4.jpg': 'https://drive.google.com/uc?id=19buaVHlVoEHJMR7I7lF1mtOLx1FvM4jR', 'frame_3.jpg': 'https://drive.google.com/uc?id=19cTHM2BayyfMFbBGvlukSHjX4n21-VdW', 'frame_2.jpg': 'https://drive.google.com/uc?id=19gB1KLo2aYLxay4u6EwUEP5qWVUPzHRy', 'frame_1.jpg': 'https://drive.google.com/uc?id=19hnjpX8i0-JtGTHMDDZpxTblFJmzRUB1'}"
3188,frames_dataset/scenarios/4_ways_scenarios/scenario_3188,4 ways,14:06:31,afternoon,3188,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=14yQgr4OvpGuBRfL3hHERqF3iZsUrwb8k', 'frame_4.jpg': 'https://drive.google.com/uc?id=14zF7hbCASOmo8fmJPU2XDGmt9bmJfno7', 'frame_3.jpg': 'https://drive.google.com/uc?id=14zqLkfB5Noz4BkM-MMqHUHHq2qBW1g2G', 'frame_2.jpg': 'https://drive.google.com/uc?id=151D_HZKuZ3ZgkvFDpeFaRvf6_D_3fEQc', 'frame_1.jpg': 'https://drive.google.com/uc?id=1537_zGwZoC3ZG6jd6gY-DNfBsqQ_BNJP'}"
2752,frames_dataset/scenarios/4_ways_scenarios/scenario_2752,4 ways,7:53:59,morning,2752,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1TwPIeVSEUX5Ssqm0LWFEeWLZmjOJv8Nh', 'frame_4.jpg': 'https://drive.google.com/uc?id=1TzjXpYnqTGls_jlHjT5LC7xP3m4zkBJO', 'frame_3.jpg': 'https://drive.google.com/uc?id=1U-AValwIe4nVZBhcBxM_3rfmM2XmKmT8', 'frame_2.jpg': 'https://drive.google.com/uc?id=1U0VrsCHzk43kpNTJPB3kypm1c9Bmdj6A', 'frame_1.jpg': 'https://drive.google.com/uc?id=1U0vU1jp3ewzim3LZl1tfWL_TXKn1UTrq'}"
2806,frames_dataset/scenarios/4_ways_scenarios/scenario_2806,4 ways,7:53:59,morning,2806,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1p9eEHMTRcW7lLeHgVZb0TTRPdVSXftiS', 'frame_4.jpg': 'https://drive.google.com/uc?id=1pBbpEznDiN22RyvYgAsDAYPRLt08uZg8', 'frame_3.jpg': 'https://drive.google.com/uc?id=1pCNUtkq56MGGKWVKwDpoaL1WnZDkYCSF', 'frame_2.jpg': 'https://drive.google.com/uc?id=1pG8sigAOPnNEGff7DTxNCH84m3an-M83', 'frame_1.jpg': 'https://drive.google.com/uc?id=1pTbcQKHCUpWxlp3cEQo_L7jLORFHQrFc'}"
4219,frames_dataset/scenarios/4_ways_scenarios/scenario_4219,4 ways,10:00:06,morning,4219,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=13xUUiAPEEzJPwuTiYOKtd6sTKjAN-Auc', 'frame_4.jpg': 'https://drive.google.com/uc?id=13yvaK2ZfpLU1fDA6W74At-CUs4Ng0Nh7', 'frame_3.jpg': 'https://drive.google.com/uc?id=140Lph3-89GzyN6jzr6W89puxTW5zzqNE', 'frame_2.jpg': 'https://drive.google.com/uc?id=142w-Ovzz1ExOZgC-nxpr1LN5j3U1z8fU', 'frame_1.jpg': 'https://drive.google.com/uc?id=143B_DbmYJzxWu-29pcZJmz1cA54cvdUt'}"
3037,frames_dataset/scenarios/4_ways_scenarios/scenario_3037,4 ways,13:21:00,afternoon,3037,5,yes,sunny,"north, east","{'frame_5.jpg': 'https://drive.google.com/uc?id=1ZpyKPMiesZfzrZjp4iPQfX47kCARo5ql', 'frame_4.jpg': 'https://drive.google.com/uc?id=1ZrcpYKuaKNpmcQpWgqjk1enXCvWqrXxo', 'frame_3.jpg': 'https://drive.google.com/uc?id=1Zt6gzI6EuRgd7eP24Pl3Ph6Xan2MJWH8', 'frame_2.jpg': 'https://drive.google.com/uc?id=1Zu8uGmY5HaESZL_KIzivyqH5ueYTiJOJ', 'frame_1.jpg': 'https://drive.google.com/uc?id=1ZwBBPCpDuhYa2HVIr_kBwan4mX9YDDsj'}"
3182,frames_dataset/scenarios/4_ways_scenarios/scenario_3182,4 ways,14:06:31,afternoon,3182,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=13xdYzKKGsKivtCDQtEJaik4zVMu11FjL', 'frame_4.jpg': 'https://drive.google.com/uc?id=13zZT--FXGIcz0iNNNR-fkyTqSsDUy5mw', 'frame_3.jpg': 'https://drive.google.com/uc?id=14-bDf59LrGSdTiOfoFoRw9DLmuUYPu9P', 'frame_2.jpg': 'https://drive.google.com/uc?id=143Fw3Cn7UoYjIZPsB7b9g4rjPzdNVvc0', 'frame_1.jpg': 'https://drive.google.com/uc?id=144Zq-7O5fIhW9-_f6y7yMJxxjLZ-qNOE'}"
2712,frames_dataset/scenarios/4_ways_scenarios/scenario_2712,4 ways,7:31:03,morning,2712,1,no,sunny,-,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1Fv-IzyiFhPcsHmGJbdnal_oUNe3r_-Wa', 'frame_4.jpg': 'https://drive.google.com/uc?id=1FwQHsv8DqhXYFMIpFzTck9F1tbzPQoPM', 'frame_3.jpg': 'https://drive.google.com/uc?id=1FzGCUssWqg6viUZqpVXe8gPudl3pudO-', 'frame_2.jpg': 'https://drive.google.com/uc?id=1GAF3iVjaqRP5VyaZzRuL-ZFVZISM5iEz', 'frame_1.jpg': 'https://drive.google.com/uc?id=1GCoYiPKgo828syAoSvSu4FmGJ7qSVwuv'}"
4018,frames_dataset/scenarios/4_ways_scenarios/scenario_4018,4 ways,15:54:07,afternoon,4018,3,yes,cloudy,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1gX5ISc_p_DImFj9z0nb92Br91iz9Nuce', 'frame_4.jpg': 'https://drive.google.com/uc?id=1gXFzHGgTCgzxub1UPiuZlvZljetMdqCj', 'frame_3.jpg': 'https://drive.google.com/uc?id=1gXjsXOT3QDnjJ7OWwR36BPPuSTidk4IJ', 'frame_2.jpg': 'https://drive.google.com/uc?id=1gYVqCitdhrYNn2GX2XVYXrHbGtUHLX-M', 'frame_1.jpg': 'https://drive.google.com/uc?id=1ga9s_X4_GI7D48StIUTK0r2ZhCz3XOUp'}"
2845,frames_dataset/scenarios/4_ways_scenarios/scenario_2845,4 ways,8:19:45,morning,2845,0,yes,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=10ncRlmLdanb2sHUF8QQ1CyrvRxOcwEsk', 'frame_4.jpg': 'https://drive.google.com/uc?id=10rxSyeIIHzzs1q60X6XxAloU8OGJ4QZb', 'frame_3.jpg': 'https://drive.google.com/uc?id=10sFLnYL9KEp9sDFrPfmc9Hr2oo-W5fWH', 'frame_2.jpg': 'https://drive.google.com/uc?id=10t9RrbjFC7_D9FyDRgTVg9q4bvxIpjql', 'frame_1.jpg': 'https://drive.google.com/uc?id=10tsknPua6pUXEHW6KE5DbTcHILb7t9JY'}"
3406,frames_dataset/scenarios/4_ways_scenarios/scenario_3406,4 ways,10:22:46,morning,3406,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1hhwCc-SpVCoJpAFyA6omxoLoTky0AFn4', 'frame_4.jpg': 'https://drive.google.com/uc?id=1himUK3O98N3KI-SJTT35s9EHE-6PKsoV', 'frame_3.jpg': 'https://drive.google.com/uc?id=1hjE0uhFpCVUumXdZxbwFElr_hKvLlGT3', 'frame_2.jpg': 'https://drive.google.com/uc?id=1hkBI2y4QdUQ9fwozDRfeQvw0CXQWClfY', 'frame_1.jpg': 'https://drive.google.com/uc?id=1hkaslU-XfRrj5NZscl7su8-WVxxoU54R'}"
3212,frames_dataset/scenarios/4_ways_scenarios/scenario_3212,4 ways,14:06:31,afternoon,3212,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=18Cy50JKdFbk6hub9Wnlz1i1EMY2uyvmS', 'frame_4.jpg': 'https://drive.google.com/uc?id=18F_xLNU8b6gnkRoOQrHfOGmeKCuCzv-0', 'frame_3.jpg': 'https://drive.google.com/uc?id=18GSqEYC-JL_XjiVQoHckY8tSEqHjMGaL', 'frame_2.jpg': 'https://drive.google.com/uc?id=18JYnh6Kpjh27Kb3I6nwus5lJXY4zQzxZ', 'frame_1.jpg': 'https://drive.google.com/uc?id=18KWaLoagEALBV5mpJ7lkhQx126L3RMif'}"
6151,frames_dataset/scenarios/4_ways_scenarios/scenario_6151,4 ways,16:18:54,afternoon,6151,4,yes,cloudy,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1bu6HcFySO_hxv9-s0dujVRQbAznpuC5N', 'frame_4.jpg': 'https://drive.google.com/uc?id=1bvpQYMPFlEU4jiobrwQ5ozSIBkRcK3Iz', 'frame_3.jpg': 'https://drive.google.com/uc?id=1bwQBlLuhGiFWCIkuHtE8mxiPJZ-uUKM7', 'frame_2.jpg': 'https://drive.google.com/uc?id=1bwa8uwTv15iUG9K10HKp6UQn1ck-KEMr', 'frame_1.jpg': 'https://drive.google.com/uc?id=1bzem2IKAa8UumS8tPgF4mcYvr4uUY3jR'}"
2696,frames_dataset/scenarios/4_ways_scenarios/scenario_2696,4 ways,7:31:03,morning,2696,4,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=19dfxJoxJkgOsK5sVQGc8c3fvmNKsgteG', 'frame_4.jpg': 'https://drive.google.com/uc?id=19llz8Pd03ucGHyI35Bqqw9DUP3o65QrM', 'frame_3.jpg': 'https://drive.google.com/uc?id=19n1yNM6tDV4i-3pzoeqP5C514W4GznKR', 'frame_2.jpg': 'https://drive.google.com/uc?id=19t8DviGy7zl7xpPuXz6R9HjF2pgmnsfh', 'frame_1.jpg': 'https://drive.google.com/uc?id=19ubLJfnP4ed9ZbBoROC2LmmqHzNdpQ31'}"
4083,frames_dataset/scenarios/4_ways_scenarios/scenario_4083,4 ways,16:18:39,afternoon,4083,3,yes,cloudy,"north,south","{'frame_5.jpg': 'https://drive.google.com/uc?id=1pfiLl90XXZMYbbWpN3IcDA2RJ1htyHBe', 'frame_4.jpg': 'https://drive.google.com/uc?id=1phIoNKmayetHhdLeZN9_bglcmd48ny4P', 'frame_3.jpg': 'https://drive.google.com/uc?id=1pi2gxqXzOR646dlCT0w1zW66Nvf5yljN', 'frame_2.jpg': 'https://drive.google.com/uc?id=1pjNnQKjUruFeS6Y8eFwK3wqZECSyvwrC', 'frame_1.jpg': 'https://drive.google.com/uc?id=1pkflbB1AFG3Ur8GjOZ-LlUWTfhXqAgej'}"
3057,frames_dataset/scenarios/4_ways_scenarios/scenario_3057,4 ways,13:21:00,afternoon,3057,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1c6Cnw-odbWYGoiAGawkjA08wsDT6GxY7', 'frame_4.jpg': 'https://drive.google.com/uc?id=1c6enRJcXHGyXXvlmheGz5Xg_R8Z99MzT', 'frame_3.jpg': 'https://drive.google.com/uc?id=1c77A6A7zZBAb_cX15JY7HB4NQ-bM_rzd', 'frame_2.jpg': 'https://drive.google.com/uc?id=1c8o5vVNgFyGRrB-2vzlQxEipCnaV6_Qu', 'frame_1.jpg': 'https://drive.google.com/uc?id=1cBiAepFbeWANbpDowflyeRHX0anjOHzw'}"
4169,frames_dataset/scenarios/4_ways_scenarios/scenario_4169,4 ways,16:42:47,afternoon,4169,3,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1-fZZ9DIBIaC0okxTDZH_7Np6hJ0vGiTl', 'frame_4.jpg': 'https://drive.google.com/uc?id=1-grsoTxxBEHGX82LR8kAQBw2D567u7dL', 'frame_3.jpg': 'https://drive.google.com/uc?id=1-h_yM04PZmOETUqskaYG5kWfe5eL24Uc', 'frame_2.jpg': 'https://drive.google.com/uc?id=1-iMLmmwfdrgKR0h5yvOTcqDtNMmagPAt', 'frame_1.jpg': 'https://drive.google.com/uc?id=1-iPGqPIUlsYw35ampfqEGrvmU16gCw31'}"
3286,frames_dataset/scenarios/4_ways_scenarios/scenario_3286,4 ways,10:00:01,morning,3286,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1NCePj-20R0Cz0BRFnab3SL4EBCO27pzd', 'frame_4.jpg': 'https://drive.google.com/uc?id=1NF0GK1xYGqmWuf_EUz8KB-qToFasSvNZ', 'frame_3.jpg': 'https://drive.google.com/uc?id=1NIE0a9LNHGSV_squSxBZWQGy_VGxAaYD', 'frame_2.jpg': 'https://drive.google.com/uc?id=1NKNm3VtONJd2h_WVfEvlkhxF5y9pRXnJ', 'frame_1.jpg': 'https://drive.google.com/uc?id=1NKSzJd4cE2mjaOEbqPV25T1v_qFExTiq'}"
